ENSMUSG00000020307.15	Cdc34	Gene Expression
ENSMUSG00000054206.2	Gzmm	Gene Expression
ENSMUSG00000065220.1	Gm25794	Gene Expression
ENSMUSG00000023175.15	Bsg	Gene Expression
ENSMUSG00000020331.9	Hcn2	Gene Expression
ENSMUSG00000020329.12	Polrmt	Gene Expression
ENSMUSG00000020327.4	Fgf22	Gene Expression
ENSMUSG00000035890.9	Rnf126	Gene Expression
ENSMUSG00000020325.10	Fstl3	Gene Expression
ENSMUSG00000020323.14	Prss57	Gene Expression
ENSMUSG00000035863.14	Palm	Gene Expression
ENSMUSG00000112828.1	RP24-444L19.10	Gene Expression
ENSMUSG00000035852.11	Misp	Gene Expression
ENSMUSG00000091994.2	RP23-13B8.9	Gene Expression
ENSMUSG00000006498.16	Ptbp1	Gene Expression
ENSMUSG00000035835.14	Plppr3	Gene Expression
ENSMUSG00000098562.1	Mir6910	Gene Expression
ENSMUSG00000090860.1	RP23-13B8.10	Gene Expression
ENSMUSG00000057729.12	Prtn3	Gene Expression
ENSMUSG00000020125.7	Elane	Gene Expression
ENSMUSG00000111897.1	RP23-13B8.12	Gene Expression
ENSMUSG00000061780.6	Cfd	Gene Expression
ENSMUSG00000013833.15	Med16	Gene Expression
ENSMUSG00000095023.1	Gm24019	Gene Expression
ENSMUSG00000035781.14	R3hdm4	Gene Expression
ENSMUSG00000097854.1	Gm26602	Gene Expression
ENSMUSG00000035773.6	Kiss1r	Gene Expression
ENSMUSG00000019564.12	Arid3a	Gene Expression
ENSMUSG00000035754.8	Wdr18	Gene Expression
ENSMUSG00000035745.9	Grin3b	Gene Expression
ENSMUSG00000013858.14	Tmem259	Gene Expression
ENSMUSG00000095615.1	Gm26243	Gene Expression
ENSMUSG00000004665.10	Cnn2	Gene Expression
ENSMUSG00000035722.15	Abca7	Gene Expression
ENSMUSG00000035697.14	Arhgap45	Gene Expression
ENSMUSG00000004667.18	Polr2e	Gene Expression
ENSMUSG00000075706.10	Gpx4	Gene Expression
ENSMUSG00000035673.10	Sbno2	Gene Expression
ENSMUSG00000003068.16	Stk11	Gene Expression
ENSMUSG00000035640.18	Cbarp	Gene Expression
ENSMUSG00000003072.15	Atp5d	Gene Expression
ENSMUSG00000035621.13	Midn	Gene Expression
ENSMUSG00000045193.13	Cirbp	Gene Expression
ENSMUSG00000035595.6	RP23-6P9.7	Gene Expression
ENSMUSG00000003070.6	Efna2	Gene Expression
ENSMUSG00000020156.16	Mum1	Gene Expression
ENSMUSG00000020153.14	Ndufs7	Gene Expression
ENSMUSG00000020150.13	Gamt	Gene Expression
ENSMUSG00000069565.12	Dazap1	Gene Expression
ENSMUSG00000098672.1	Mir6911	Gene Expression
ENSMUSG00000087672.1	RP24-488O12.5	Gene Expression
ENSMUSG00000063457.14	Rps15	Gene Expression
ENSMUSG00000020135.13	Apc2	Gene Expression
ENSMUSG00000020133.8	RP23-341K9.1	Gene Expression
ENSMUSG00000020131.14	Pcsk4	Gene Expression
ENSMUSG00000035504.16	Reep6	Gene Expression
ENSMUSG00000043822.18	Adamtsl5	Gene Expression
ENSMUSG00000035486.14	Plk5	Gene Expression
ENSMUSG00000087432.1	RP23-341K9.6	Gene Expression
ENSMUSG00000085712.1	RP23-341K9.7	Gene Expression
ENSMUSG00000112648.1	RP23-341K9.12	Gene Expression
ENSMUSG00000048696.11	Mex3d	Gene Expression
ENSMUSG00000084658.1	Gm22721	Gene Expression
ENSMUSG00000035478.14	Mbd3	Gene Expression
ENSMUSG00000020163.12	Uqcr11	Gene Expression
ENSMUSG00000020167.14	Tcf3	Gene Expression
ENSMUSG00000089228.1	Gm25044	Gene Expression
ENSMUSG00000045518.8	Onecut3	Gene Expression
ENSMUSG00000104429.1	RP24-327D15.5	Gene Expression
ENSMUSG00000003341.9	Atp8b3	Gene Expression
ENSMUSG00000047417.17	Rexo1	Gene Expression
ENSMUSG00000035397.8	Klf16	Gene Expression
ENSMUSG00000097013.1	Gm26710	Gene Expression
ENSMUSG00000003346.14	Abhd17a	Gene Expression
ENSMUSG00000100201.1	RP24-327D15.7	Gene Expression
ENSMUSG00000113949.1	Scamp4	Gene Expression
ENSMUSG00000113640.1	Adat3	Gene Expression
ENSMUSG00000035370.9	RP24-327D15.11	Gene Expression
ENSMUSG00000099283.1	Mir6912	Gene Expression
ENSMUSG00000003345.16	Csnk1g2	Gene Expression
ENSMUSG00000003344.14	Btbd2	Gene Expression
ENSMUSG00000020190.13	Mknk2	Gene Expression
ENSMUSG00000097889.1	Gm26541	Gene Expression
ENSMUSG00000003348.10	Mob3a	Gene Expression
ENSMUSG00000055862.7	Izumo4	Gene Expression
ENSMUSG00000020198.8	Ap3d1	Gene Expression
ENSMUSG00000061589.14	Dot1l	Gene Expression
ENSMUSG00000075558.3	RP24-121A12.3	Gene Expression
ENSMUSG00000035278.9	Plekhj1	Gene Expression
ENSMUSG00000020211.15	Sf3a2	Gene Expression
ENSMUSG00000035262.5	Amh	Gene Expression
ENSMUSG00000020216.13	Jsrp1	Gene Expression
ENSMUSG00000035242.15	Oaz1	Gene Expression
ENSMUSG00000087993.1	Mir1982	Gene Expression
ENSMUSG00000051067.8	Lingo3	Gene Expression
ENSMUSG00000035215.9	Lsm7	Gene Expression
ENSMUSG00000035206.10	Sppl2b	Gene Expression
ENSMUSG00000059406.8	Tmprss9	Gene Expression
ENSMUSG00000020219.7	Timm13	Gene Expression
ENSMUSG00000062075.13	Lmnb2	Gene Expression
ENSMUSG00000015312.9	Gadd45b	Gene Expression
ENSMUSG00000048240.14	Gng7	Gene Expression
ENSMUSG00000083808.1	AC152500.2	Gene Expression
ENSMUSG00000043670.4	Diras1	Gene Expression
ENSMUSG00000087114.1	AC152500.4	Gene Expression
ENSMUSG00000046822.12	Slc39a3	Gene Expression
ENSMUSG00000004937.6	Sgta	Gene Expression
ENSMUSG00000004929.12	Thop1	Gene Expression
ENSMUSG00000035041.8	Creb3l3	Gene Expression
ENSMUSG00000106347.1	Mir5615-1	Gene Expression
ENSMUSG00000093498.1	Mir5615-2	Gene Expression
ENSMUSG00000035027.18	Map2k2	Gene Expression
ENSMUSG00000035011.15	Zbtb7a	Gene Expression
ENSMUSG00000004934.14	Pias4	Gene Expression
ENSMUSG00000034994.10	Eef2	Gene Expression
ENSMUSG00000064441.1	Snord37	Gene Expression
ENSMUSG00000053603.4	4930442H23Rik	Gene Expression
ENSMUSG00000034974.13	Dapk3	Gene Expression
ENSMUSG00000085779.1	Atcayos	Gene Expression
ENSMUSG00000004939.7	Nmrk2	Gene Expression
ENSMUSG00000034958.11	Atcay	Gene Expression
ENSMUSG00000034949.18	Zfr2	Gene Expression
ENSMUSG00000004933.17	Matk	Gene Expression
ENSMUSG00000034932.4	Mrpl54	Gene Expression
ENSMUSG00000004931.11	Apba3	Gene Expression
ENSMUSG00000092781.1	Mir3057	Gene Expression
ENSMUSG00000034917.8	Tjp3	Gene Expression
ENSMUSG00000034902.17	Pip5k1c	Gene Expression
ENSMUSG00000090230.1	RP24-535C14.4	Gene Expression
ENSMUSG00000034889.8	Cactin	Gene Expression
ENSMUSG00000034881.8	Tbxa2r	Gene Expression
ENSMUSG00000034872.6	Gipc3	Gene Expression
ENSMUSG00000020232.17	Hmg20b	Gene Expression
ENSMUSG00000034854.8	Mfsd12	Gene Expression
ENSMUSG00000020234.10	AC155937.2	Gene Expression
ENSMUSG00000020235.16	Fzr1	Gene Expression
ENSMUSG00000078440.10	Dohh	Gene Expression
ENSMUSG00000113262.1	AC155937.10	Gene Expression
ENSMUSG00000098811.1	Mir6913	Gene Expression
ENSMUSG00000114004.1	AC155937.9	Gene Expression
ENSMUSG00000078439.9	Smim24	Gene Expression
ENSMUSG00000055053.18	Nfic	Gene Expression
ENSMUSG00000085327.1	AC155937.7	Gene Expression
ENSMUSG00000105379.1	Mir1191b	Gene Expression
ENSMUSG00000034818.16	Celf5	Gene Expression
ENSMUSG00000084849.1	AC159474.3	Gene Expression
ENSMUSG00000020238.14	Ncln	Gene Expression
ENSMUSG00000044199.6	S1pr4	Gene Expression
ENSMUSG00000034792.8	Gna15	Gene Expression
ENSMUSG00000082828.1	AC159474.6	Gene Expression
ENSMUSG00000076228.1	Gm25595	Gene Expression
ENSMUSG00000112350.1	RP23-28P17.3	Gene Expression
ENSMUSG00000034781.5	Gna11	Gene Expression
ENSMUSG00000054452.10	Aes	Gene Expression
ENSMUSG00000090034.1	RP23-28P17.1	Gene Expression
ENSMUSG00000034771.15	Tle2	Gene Expression
ENSMUSG00000034758.12	Tle6	Gene Expression
ENSMUSG00000074862.11	AC153919.1	Gene Expression
ENSMUSG00000097718.1	Gm26896	Gene Expression
ENSMUSG00000034748.16	Sirt6	Gene Expression
ENSMUSG00000054708.17	Ankrd24	Gene Expression
ENSMUSG00000096856.7	RP24-219P17.1	Gene Expression
ENSMUSG00000112585.1	RP24-243A15.2	Gene Expression
ENSMUSG00000112001.1	RP24-243A15.3	Gene Expression
ENSMUSG00000096795.4	Zfp433	Gene Expression
ENSMUSG00000112061.1	RP24-243A15.4	Gene Expression
ENSMUSG00000112339.1	RP24-243A15.5	Gene Expression
ENSMUSG00000112621.1	RP24-243A15.6	Gene Expression
ENSMUSG00000094622.2	RP24-258O12.2	Gene Expression
ENSMUSG00000112877.1	RP24-258O12.3	Gene Expression
ENSMUSG00000094076.7	RP24-219P17.2	Gene Expression
ENSMUSG00000112740.1	RP24-219P17.3	Gene Expression
ENSMUSG00000112697.1	RP24-219P17.4	Gene Expression
ENSMUSG00000112640.1	RP24-219P17.7	Gene Expression
ENSMUSG00000112196.1	RP24-219P17.5	Gene Expression
ENSMUSG00000112760.1	RP24-219P17.6	Gene Expression
ENSMUSG00000112311.1	RP24-219P17.8	Gene Expression
ENSMUSG00000096718.2	Zfp781	Gene Expression
ENSMUSG00000112205.1	RP23-434A12.1	Gene Expression
ENSMUSG00000112051.1	RP23-434A12.2	Gene Expression
ENSMUSG00000111985.1	RP23-434A12.4	Gene Expression
ENSMUSG00000112502.1	RP23-434A12.5	Gene Expression
ENSMUSG00000112790.1	RP24-545B2.2	Gene Expression
ENSMUSG00000112381.1	RP24-545B2.4	Gene Expression
ENSMUSG00000061371.7	Zfp873	Gene Expression
ENSMUSG00000112373.1	RP24-545B2.5	Gene Expression
ENSMUSG00000112160.1	RP24-406I15.3	Gene Expression
ENSMUSG00000078435.5	RP24-406I15.2	Gene Expression
ENSMUSG00000112922.1	RP24-406I15.4	Gene Expression
ENSMUSG00000112847.1	RP24-406I15.5	Gene Expression
ENSMUSG00000112110.1	RP24-406I15.1	Gene Expression
ENSMUSG00000062931.15	Zfp938	Gene Expression
ENSMUSG00000111930.1	RP23-464F22.2	Gene Expression
ENSMUSG00000044581.8	RP23-464F22.3	Gene Expression
ENSMUSG00000073427.4	RP24-456P10.1	Gene Expression
ENSMUSG00000112163.1	RP24-456P10.2	Gene Expression
ENSMUSG00000112070.1	RP24-456P10.3	Gene Expression
ENSMUSG00000094186.2	RP23-51G1.2	Gene Expression
ENSMUSG00000112560.1	RP24-173I5.1	Gene Expression
ENSMUSG00000094683.2	RP24-173I5.2	Gene Expression
ENSMUSG00000063320.11	RP23-462F3.3	Gene Expression
ENSMUSG00000034674.18	Tdg	Gene Expression
ENSMUSG00000020251.13	Glt8d2	Gene Expression
ENSMUSG00000020246.13	Hcfc2	Gene Expression
ENSMUSG00000020248.18	Nfyb	Gene Expression
ENSMUSG00000112107.1	RP24-200F4.5	Gene Expression
ENSMUSG00000112286.1	RP24-200F4.4	Gene Expression
ENSMUSG00000056821.13	RP24-200F4.3	Gene Expression
ENSMUSG00000020250.10	Txnrd1	Gene Expression
ENSMUSG00000112375.1	RP23-402A24.3	Gene Expression
ENSMUSG00000112889.1	RP23-402A24.4	Gene Expression
ENSMUSG00000109864.1	Eid3	Gene Expression
ENSMUSG00000071151.3	RP23-139F20.1	Gene Expression
ENSMUSG00000034612.7	Chst11	Gene Expression
ENSMUSG00000112084.1	RP23-139F20.2	Gene Expression
ENSMUSG00000090200.1	RP24-421D7.2	Gene Expression
ENSMUSG00000088270.1	Gm23122	Gene Expression
ENSMUSG00000034591.5	Slc41a2	Gene Expression
ENSMUSG00000112577.1	RP24-227O16.2	Gene Expression
ENSMUSG00000112134.1	RP24-227O16.3	Gene Expression
ENSMUSG00000020255.8	RP24-227O16.1	Gene Expression
ENSMUSG00000020256.14	Aldh1l2	Gene Expression
ENSMUSG00000034560.6	RP23-233B6.2	Gene Expression
ENSMUSG00000020263.14	Appl2	Gene Expression
ENSMUSG00000112072.1	RP23-233B6.3	Gene Expression
ENSMUSG00000087651.3	RP24-175N4.1	Gene Expression
ENSMUSG00000112077.1	RP23-336I13.2	Gene Expression
ENSMUSG00000112133.1	RP23-336I13.1	Gene Expression
ENSMUSG00000111699.1	RP24-538A12.2	Gene Expression
ENSMUSG00000111049.1	RP24-538A12.3	Gene Expression
ENSMUSG00000104317.1	RP24-538A12.1	Gene Expression
ENSMUSG00000111524.1	RP24-283E13.1	Gene Expression
ENSMUSG00000111062.1	RP23-48A24.2	Gene Expression
ENSMUSG00000111875.1	RP23-48A24.3	Gene Expression
ENSMUSG00000020032.14	Nuak1	Gene Expression
ENSMUSG00000111583.1	RP23-269O24.5	Gene Expression
ENSMUSG00000020033.2	RP23-269O24.1	Gene Expression
ENSMUSG00000111487.1	RP23-269O24.3	Gene Expression
ENSMUSG00000111478.1	RP23-269O24.6	Gene Expression
ENSMUSG00000111514.1	RP23-269O24.7	Gene Expression
ENSMUSG00000046841.5	Ckap4	Gene Expression
ENSMUSG00000097076.1	RP24-326A21.2	Gene Expression
ENSMUSG00000020034.7	Tcp11l2	Gene Expression
ENSMUSG00000089096.1	Gm25657	Gene Expression
ENSMUSG00000097309.2	RP24-326A21.3	Gene Expression
ENSMUSG00000034453.8	Polr3b	Gene Expression
ENSMUSG00000020037.15	Rfx4	Gene Expression
ENSMUSG00000089451.1	Gm24226	Gene Expression
ENSMUSG00000035620.15	Ric8b	Gene Expression
ENSMUSG00000050035.7	Fhl4	Gene Expression
ENSMUSG00000060935.6	Tmem263	Gene Expression
ENSMUSG00000049038.3	Mterf2	Gene Expression
ENSMUSG00000020038.10	Cry1	Gene Expression
ENSMUSG00000111752.1	RP23-132J19.1	Gene Expression
ENSMUSG00000098852.1	Gm27392	Gene Expression
ENSMUSG00000050490.7	RP23-132J19.2	Gene Expression
ENSMUSG00000087895.1	Gm25281	Gene Expression
ENSMUSG00000020042.15	Btbd11	Gene Expression
ENSMUSG00000111435.1	RP23-400N18.2	Gene Expression
ENSMUSG00000111609.1	RP23-400N18.3	Gene Expression
ENSMUSG00000112451.1	RP23-233K6.1	Gene Expression
ENSMUSG00000112479.1	RP23-233K6.2	Gene Expression
ENSMUSG00000112119.1	RP23-233K6.6	Gene Expression
ENSMUSG00000112568.1	RP23-233K6.3	Gene Expression
ENSMUSG00000111891.1	RP23-233K6.7	Gene Expression
ENSMUSG00000111996.1	RP23-233K6.5	Gene Expression
ENSMUSG00000112504.1	RP23-233K6.4	Gene Expression
ENSMUSG00000112418.1	RP23-233K6.9	Gene Expression
ENSMUSG00000111884.1	RP23-233K6.8	Gene Expression
ENSMUSG00000112826.1	RP24-137E16.1	Gene Expression
ENSMUSG00000112318.1	RP24-137E16.2	Gene Expression
ENSMUSG00000001785.13	Pwp1	Gene Expression
ENSMUSG00000112326.1	RP24-238B3.3	Gene Expression
ENSMUSG00000112836.1	RP24-137E16.3	Gene Expression
ENSMUSG00000035529.10	Prdm4	Gene Expression
ENSMUSG00000085111.3	Ascl4	Gene Expression
ENSMUSG00000001783.3	Rtcb	Gene Expression
ENSMUSG00000112613.1	RP23-271E15.5	Gene Expression
ENSMUSG00000050108.12	Bpifc	Gene Expression
ENSMUSG00000097692.2	RP23-30C12.4	Gene Expression
ENSMUSG00000001786.14	Fbxo7	Gene Expression
ENSMUSG00000077265.1	Gm24430	Gene Expression
ENSMUSG00000059602.14	Syn3	Gene Expression
ENSMUSG00000112493.1	RP23-179F8.2	Gene Expression
ENSMUSG00000087256.1	RP23-179F8.1	Gene Expression
ENSMUSG00000020044.13	Timp3	Gene Expression
ENSMUSG00000112586.1	RP23-438F16.2	Gene Expression
ENSMUSG00000090816.1	RP23-438F16.1	Gene Expression
ENSMUSG00000112893.1	RP23-438F16.3	Gene Expression
ENSMUSG00000112115.1	RP23-438F16.4	Gene Expression
ENSMUSG00000112207.1	RP23-438F16.5	Gene Expression
ENSMUSG00000112579.1	RP23-438F16.6	Gene Expression
ENSMUSG00000112562.1	RP23-438F16.7	Gene Expression
ENSMUSG00000112325.1	RP23-438F16.8	Gene Expression
ENSMUSG00000112268.1	RP23-438F16.9	Gene Expression
ENSMUSG00000112735.1	RP23-438F16.10	Gene Expression
ENSMUSG00000112010.1	RP23-438F16.11	Gene Expression
ENSMUSG00000112638.1	RP24-191B18.1	Gene Expression
ENSMUSG00000112834.1	RP23-438F16.12	Gene Expression
ENSMUSG00000111998.1	RP23-438F16.13	Gene Expression
ENSMUSG00000112078.1	RP23-438F16.14	Gene Expression
ENSMUSG00000112565.1	RP23-438F16.17	Gene Expression
ENSMUSG00000112699.1	RP23-438F16.16	Gene Expression
ENSMUSG00000112359.1	RP23-438F16.15	Gene Expression
ENSMUSG00000112282.1	RP23-438F16.18	Gene Expression
ENSMUSG00000112098.1	RP23-438F16.19	Gene Expression
ENSMUSG00000090308.2	RP23-438F16.20	Gene Expression
ENSMUSG00000112666.1	RP23-438F16.21	Gene Expression
ENSMUSG00000097412.2	RP24-238B3.4	Gene Expression
ENSMUSG00000020048.13	Hsp90b1	Gene Expression
ENSMUSG00000084899.1	RP24-238B3.2	Gene Expression
ENSMUSG00000092686.1	Gm25745	Gene Expression
ENSMUSG00000044937.15	Ttc41	Gene Expression
ENSMUSG00000056366.5	Fabp3-ps1	Gene Expression
ENSMUSG00000112743.1	RP23-160A1.5	Gene Expression
ENSMUSG00000054027.8	Nt5dc3	Gene Expression
ENSMUSG00000089959.1	RP23-160A1.1	Gene Expression
ENSMUSG00000035459.17	Stab2	Gene Expression
ENSMUSG00000089881.1	RP23-160A1.3	Gene Expression
ENSMUSG00000089775.1	RP23-160A1.2	Gene Expression
ENSMUSG00000089656.1	RP23-129O23.3	Gene Expression
ENSMUSG00000089666.1	RP23-129O23.2	Gene Expression
ENSMUSG00000047129.11	RP23-168H19.1	Gene Expression
ENSMUSG00000112213.1	RP23-168H19.2	Gene Expression
ENSMUSG00000103862.3	RP23-198F7.2	Gene Expression
ENSMUSG00000096692.1	Gm23191	Gene Expression
ENSMUSG00000020052.9	Ascl1	Gene Expression
ENSMUSG00000112460.1	RP23-428P21.2	Gene Expression
ENSMUSG00000020051.17	Pah	Gene Expression
ENSMUSG00000112536.1	RP24-191B18.2	Gene Expression
ENSMUSG00000058934.8	Igf1os	Gene Expression
ENSMUSG00000020053.18	Igf1	Gene Expression
ENSMUSG00000112222.1	RP24-92J3.4	Gene Expression
ENSMUSG00000112183.1	RP24-92J3.5	Gene Expression
ENSMUSG00000112235.1	RP24-92J3.6	Gene Expression
ENSMUSG00000112932.1	RP24-92J3.7	Gene Expression
ENSMUSG00000035383.7	Pmch	Gene Expression
ENSMUSG00000035365.15	Parpbp	Gene Expression
ENSMUSG00000112026.1	RP23-318O7.2	Gene Expression
ENSMUSG00000112406.1	RP23-318O7.3	Gene Expression
ENSMUSG00000035351.16	Nup37	Gene Expression
ENSMUSG00000088843.1	Gm26357	Gene Expression
ENSMUSG00000020056.16	Washc3	Gene Expression
ENSMUSG00000112259.1	RP23-318O7.5	Gene Expression
ENSMUSG00000112715.1	RP23-21G7.6	Gene Expression
ENSMUSG00000020057.2	Dram1	Gene Expression
ENSMUSG00000035311.16	Gnptab	Gene Expression
ENSMUSG00000096945.1	Gm26546	Gene Expression
ENSMUSG00000087429.1	RP23-21G7.4	Gene Expression
ENSMUSG00000060002.14	Chpt1	Gene Expression
ENSMUSG00000020059.9	Sycp3	Gene Expression
ENSMUSG00000020061.17	Mybpc1	Gene Expression
ENSMUSG00000112841.1	RP23-64B8.4	Gene Expression
ENSMUSG00000112231.1	RP23-64B8.5	Gene Expression
ENSMUSG00000112428.1	RP23-64B8.6	Gene Expression
ENSMUSG00000112869.1	RP23-64B8.7	Gene Expression
ENSMUSG00000112885.1	RP23-64B8.8	Gene Expression
ENSMUSG00000004359.16	Spic	Gene Expression
ENSMUSG00000111919.1	RP23-64B8.9	Gene Expression
ENSMUSG00000065005.1	n-R5s79	Gene Expression
ENSMUSG00000112467.1	RP23-64B8.10	Gene Expression
ENSMUSG00000069540.4	RP23-64B8.3	Gene Expression
ENSMUSG00000060904.14	Arl1	Gene Expression
ENSMUSG00000004356.8	Utp20	Gene Expression
ENSMUSG00000020062.7	Slc5a8	Gene Expression
ENSMUSG00000035189.16	Ano4	Gene Expression
ENSMUSG00000074802.11	Gas2l3	Gene Expression
ENSMUSG00000047638.15	Nr1h4	Gene Expression
ENSMUSG00000112272.1	RP24-247K4.3	Gene Expression
ENSMUSG00000019935.16	Slc17a8	Gene Expression
ENSMUSG00000069539.11	Scyl2	Gene Expression
ENSMUSG00000097383.1	RP23-218G9.1	Gene Expression
ENSMUSG00000019948.4	Actr6	Gene Expression
ENSMUSG00000019951.10	Uhrf1bp1l	Gene Expression
ENSMUSG00000093967.1	Gm26180	Gene Expression
ENSMUSG00000058589.14	Anks1b	Gene Expression
ENSMUSG00000112140.1	RP23-174M1.1	Gene Expression
ENSMUSG00000088221.1	Gm22602	Gene Expression
ENSMUSG00000112153.1	RP23-58D1.2	Gene Expression
ENSMUSG00000111909.1	RP23-58D1.5	Gene Expression
ENSMUSG00000112507.1	RP23-58D1.6	Gene Expression
ENSMUSG00000112015.1	RP23-58D1.3	Gene Expression
ENSMUSG00000112601.1	RP23-58D1.4	Gene Expression
ENSMUSG00000019979.12	Apaf1	Gene Expression
ENSMUSG00000087966.1	Gm25390	Gene Expression
ENSMUSG00000019975.12	Ikbip	Gene Expression
ENSMUSG00000061904.12	Slc25a3	Gene Expression
ENSMUSG00000077167.1	Gm24119	Gene Expression
ENSMUSG00000019961.17	Tmpo	Gene Expression
ENSMUSG00000097664.1	Gm26765	Gene Expression
ENSMUSG00000111544.1	RP23-33B7.1	Gene Expression
ENSMUSG00000110870.1	RP23-33B7.2	Gene Expression
ENSMUSG00000110847.1	RP24-497N7.2	Gene Expression
ENSMUSG00000111525.1	RP24-497N7.1	Gene Expression
ENSMUSG00000111591.1	RP24-87F18.1	Gene Expression
ENSMUSG00000111051.1	RP24-87F18.2	Gene Expression
ENSMUSG00000111782.1	RP24-492I15.1	Gene Expression
ENSMUSG00000111657.1	RP23-384F19.1	Gene Expression
ENSMUSG00000112117.1	Rmst	Gene Expression
ENSMUSG00000098979.1	Gm27544	Gene Expression
ENSMUSG00000065524.1	Mir135a-2	Gene Expression
ENSMUSG00000098394.1	Gm27999	Gene Expression
ENSMUSG00000099136.1	Gm27608	Gene Expression
ENSMUSG00000098664.1	Gm27588	Gene Expression
ENSMUSG00000098891.1	Gm27753	Gene Expression
ENSMUSG00000098662.1	Gm27582	Gene Expression
ENSMUSG00000098526.1	Gm27366	Gene Expression
ENSMUSG00000099307.1	Gm27419	Gene Expression
ENSMUSG00000093227.1	Mir1251	Gene Expression
ENSMUSG00000097201.1	Gm26700	Gene Expression
ENSMUSG00000098040.1	RP23-237H8.6	Gene Expression
ENSMUSG00000111104.1	RP23-88K14.4	Gene Expression
ENSMUSG00000111776.1	RP23-88K14.5	Gene Expression
ENSMUSG00000110794.1	RP23-88K14.7	Gene Expression
ENSMUSG00000111604.1	RP23-463P4.1	Gene Expression
ENSMUSG00000088407.1	Gm25884	Gene Expression
ENSMUSG00000111759.1	RP23-463P4.2	Gene Expression
ENSMUSG00000111121.1	RP23-463P4.3	Gene Expression
ENSMUSG00000076238.1	Gm22582	Gene Expression
ENSMUSG00000111470.1	RP23-350F7.1	Gene Expression
ENSMUSG00000019988.7	Nedd1	Gene Expression
ENSMUSG00000088412.1	Gm24241	Gene Expression
ENSMUSG00000111432.1	RP23-350F7.6	Gene Expression
ENSMUSG00000111740.1	RP23-350F7.3	Gene Expression
ENSMUSG00000020014.17	Cfap54	Gene Expression
ENSMUSG00000111013.1	RP23-337J18.2	Gene Expression
ENSMUSG00000020015.10	Cdk17	Gene Expression
ENSMUSG00000089214.1	Mir1931	Gene Expression
ENSMUSG00000008398.15	Elk3	Gene Expression
ENSMUSG00000111531.1	RP23-381H23.2	Gene Expression
ENSMUSG00000110647.2	RP23-381H23.1	Gene Expression
ENSMUSG00000111316.1	RP23-381H23.3	Gene Expression
ENSMUSG00000098679.1	Mir7688	Gene Expression
ENSMUSG00000015889.8	Lta4h	Gene Expression
ENSMUSG00000020017.14	Hal	Gene Expression
ENSMUSG00000015890.2	Amdhd1	Gene Expression
ENSMUSG00000036168.15	Ccdc38	Gene Expression
ENSMUSG00000020018.6	Snrpf	Gene Expression
ENSMUSG00000097407.1	RP23-130P17.3	Gene Expression
ENSMUSG00000111366.1	RP23-130P17.4	Gene Expression
ENSMUSG00000020019.4	Ntn4	Gene Expression
ENSMUSG00000090159.1	RP23-130P17.2	Gene Expression
ENSMUSG00000085723.2	RP23-130P17.5	Gene Expression
ENSMUSG00000086891.2	RP24-446O20.2	Gene Expression
ENSMUSG00000090610.3	RP24-446O20.4	Gene Expression
ENSMUSG00000096598.1	Gm26239	Gene Expression
ENSMUSG00000020020.8	Usp44	Gene Expression
ENSMUSG00000036112.15	Metap2	Gene Expression
ENSMUSG00000097689.1	RP24-422F20.2	Gene Expression
ENSMUSG00000087798.1	Gm25962	Gene Expression
ENSMUSG00000114757.1	RP24-422F20.5	Gene Expression
ENSMUSG00000036099.16	Vezt	Gene Expression
ENSMUSG00000065607.1	Mir331	Gene Expression
ENSMUSG00000111349.1	RP23-40D21.3	Gene Expression
ENSMUSG00000110869.1	RP23-40D21.1	Gene Expression
ENSMUSG00000020021.4	Fgd6	Gene Expression
ENSMUSG00000110753.1	RP23-56B4.2	Gene Expression
ENSMUSG00000111539.1	RP23-56B4.1	Gene Expression
ENSMUSG00000005897.14	Nr2c1	Gene Expression
ENSMUSG00000065296.1	Gm26122	Gene Expression
ENSMUSG00000020022.16	Ndufa12	Gene Expression
ENSMUSG00000053420.6	RP24-501L6.3	Gene Expression
ENSMUSG00000020023.18	Tmcc3	Gene Expression
ENSMUSG00000085409.1	AC133210.1	Gene Expression
ENSMUSG00000086269.2	Tmcc3os	Gene Expression
ENSMUSG00000098544.1	Mir7211	Gene Expression
ENSMUSG00000112477.1	RP23-99K2.3	Gene Expression
ENSMUSG00000112473.1	RP23-99K2.2	Gene Expression
ENSMUSG00000097164.2	Cep83os	Gene Expression
ENSMUSG00000112203.1	RP23-99K2.5	Gene Expression
ENSMUSG00000020024.7	Cep83	Gene Expression
ENSMUSG00000112669.1	RP23-137B10.3	Gene Expression
ENSMUSG00000074785.5	Plxnc1	Gene Expression
ENSMUSG00000088608.1	Gm24186	Gene Expression
ENSMUSG00000112736.1	RP23-210F14.1	Gene Expression
ENSMUSG00000089146.1	Gm25266	Gene Expression
ENSMUSG00000112277.1	RP23-210F14.3	Gene Expression
ENSMUSG00000112677.1	RP24-141K13.1	Gene Expression
ENSMUSG00000112481.1	RP24-141K13.3	Gene Expression
ENSMUSG00000112501.1	RP24-422N15.4	Gene Expression
ENSMUSG00000112682.1	RP24-422N15.2	Gene Expression
ENSMUSG00000045867.10	Cradd	Gene Expression
ENSMUSG00000112744.1	RP23-243B24.1	Gene Expression
ENSMUSG00000112593.1	RP23-243B24.4	Gene Expression
ENSMUSG00000100550.2	RP23-261G3.2	Gene Expression
ENSMUSG00000020027.18	Socs2	Gene Expression
